Date,XLF,XLK,XLE,XLY,XLP,XLV,XLI,XLU,XLRE,XLB,XLC,SPY
2022-05-31,33.84248352050781,137.4266815185547,79.4896469116211,151.1553192138672,69.61344909667969,127.03233337402344,90.87023162841797,68.70563507080078,40.518043518066406,81.60614013671875,58.7141227722168,397.74725341796875
2022-06-01,33.29863739013672,137.01571655273438,80.78408813476562,149.58059692382812,68.70669555664062,125.20703887939453,90.31368255615234,68.59471893310547,40.07823181152344,80.79035949707031,58.040931701660156,394.5300598144531
2022-06-02,33.75661087036133,140.33274841308594,80.52883911132812,154.1580810546875,69.70692443847656,126.19654083251953,92.0408935546875,69.056884765625,40.6829719543457,83.01951599121094,59.455604553222656,402.04327392578125
2022-06-03,33.27001190185547,136.9766082763672,81.59539031982422,149.64906311035156,69.0058364868164,124.71707153320312,91.68585968017578,68.72412109375,40.16985321044922,82.21322631835938,58.16775894165039,395.44512939453125
2022-06-06,33.365421295166016,136.98638916015625,81.50423431396484,151.1455535888672,69.03387451171875,124.73628997802734,92.06966400146484,69.02915954589844,40.05073547363281,82.99105072021484,58.46044921875,396.6491394042969
2022-06-07,33.62303924560547,138.62042236328125,83.93814849853516,150.7738494873047,69.39842987060547,126.35986328125,93.30752563476562,69.44509887695312,40.518043518066406,83.58866119384766,58.879981994628906,400.4538879394531
2022-06-08,33.0314826965332,137.05487060546875,84.1204605102539,149.88380432128906,68.54778289794922,125.3607406616211,91.61868286132812,68.0863265991211,39.546783447265625,81.85276794433594,58.723876953125,396.1001281738281
2022-06-09,32.2014045715332,133.3953857421875,82.26084899902344,147.1744842529297,67.51952362060547,122.52669525146484,89.81472778320312,66.45026397705078,38.63966369628906,79.91767120361328,56.918949127197266,386.6796875
2022-06-10,31.03738021850586,128.2681427001953,80.86612701416016,141.30587768554688,67.2297592163086,120.55728149414062,87.16634368896484,65.94187927246094,37.7233772277832,77.4703369140625,55.32864761352539,375.46771240234375
2022-06-13,30.11189079284668,122.58323669433594,76.64551544189453,134.78195190429688,65.78082275390625,116.90666198730469,84.54673767089844,62.91006851196289,35.90913009643555,74.44437408447266,52.71392059326172,361.21185302734375
2022-06-14,29.854280471801758,123.35623168945312,76.79136657714844,134.6743927001953,65.00495910644531,115.792236328125,84.33563995361328,61.320213317871094,35.652584075927734,73.87523651123047,52.56758499145508,360.1233825683594
2022-06-15,30.18821907043457,125.9589614868164,75.0958251953125,138.45960998535156,65.07040405273438,116.96428680419922,85.15126037597656,61.717674255371094,36.468074798583984,73.85626220703125,53.74810791015625,365.2574462890625
2022-06-16,29.4249267578125,120.83177185058594,70.86609649658203,131.68136596679688,64.57495880126953,115.24464416503906,82.31097412109375,60.525291442871094,35.597599029541016,71.19076538085938,51.787071228027344,353.1688537597656
2022-06-17,29.51079750061035,121.93744659423828,66.99189758300781,133.11920166015625,64.34126281738281,115.17740631103516,82.09986877441406,59.96144485473633,35.808345794677734,71.06743621826172,52.5285530090332,353.9302062988281
2022-06-21,30.09974479675293,125.0404052734375,70.46248626708984,136.92689514160156,66.05815887451172,118.2780990600586,83.59757232666016,61.10281753540039,36.4752311706543,72.14197540283203,52.90019607543945,362.8399353027344
2022-06-22,30.032604217529297,124.51065063476562,67.64176940917969,136.66220092773438,66.01107025146484,119.91817474365234,83.13494873046875,61.74570083618164,37.06637191772461,71.21548461914062,52.988216400146484,362.18212890625
2022-06-23,29.91750144958496,126.37458801269531,65.13447570800781,138.80921936035156,67.29193878173828,122.60982513427734,82.71090698242188,63.199214935302734,37.79605484008789,70.24124145507812,53.64348602294922,365.7324523925781
2022-06-24,31.020580291748047,130.91668701171875,65.99174499511719,144.1031494140625,68.61045837402344,124.64543151855469,85.60221099853516,64.29865264892578,38.61811447143555,73.03025817871094,55.68750762939453,377.3604736328125
2022-06-27,30.91506576538086,130.0337677001953,67.92752838134766,142.59339904785156,68.422119140625,125.10850524902344,85.39982604980469,64.82041931152344,38.47956085205078,72.42851257324219,55.159385681152344,375.9190673828125
2022-06-28,30.608123779296875,126.1391372680664,69.76190948486328,136.89749145507812,67.508544921875,122.92818450927734,84.40714263916016,64.57816314697266,37.95307922363281,71.65485382080078,53.555458068847656,368.23797607421875
2022-06-29,30.435468673706055,126.39421081542969,67.33760070800781,136.78965759277344,67.93235778808594,123.9990463256836,83.91560363769531,64.62474822998047,37.71293258666992,71.13907623291016,53.72172164916992,367.93804931640625
2022-06-30,30.166893005371094,124.70686340332031,65.91802215576172,134.7799072265625,67.97945404052734,123.71927642822266,84.17582702636719,65.34217834472656,37.74063491821289,70.29853820800781,53.07624053955078,364.9488220214844
2022-07-01,30.579345703125,124.9913558959961,66.90433502197266,137.26022338867188,68.95892333984375,125.10850524902344,84.9083023071289,66.94475555419922,38.4149055480957,70.79522705078125,53.61414337158203,368.8087158203125
2022-07-05,30.473838806152344,126.56097412109375,64.24954986572266,140.32876586914062,68.51626586914062,124.38494873046875,83.63611602783203,64.66201782226562,38.25788497924805,69.37206268310547,54.856201171875,369.5052795410156
2022-07-06,30.39710235595703,127.64989471435547,63.15260314941406,139.86801147460938,68.71405792236328,125.22429656982422,84.11801147460938,65.3328857421875,38.23017883300781,69.81141662597656,54.86598587036133,370.753173828125
2022-07-07,30.838336944580078,130.28883361816406,65.42945098876953,143.47569274902344,68.77998352050781,125.7549057006836,85.11068725585938,65.26763916015625,38.25788497924805,70.4322738647461,55.726627349853516,376.3060302734375
2022-07-08,30.771190643310547,130.3477020263672,65.40178680419922,143.4953155517578,68.6575698852539,126.13114929199219,84.72518157958984,65.05335235595703,38.0823974609375,69.74456024169922,55.46256637573242,375.9964599609375
2022-07-11,30.52179718017578,128.55245971679688,64.77497100830078,139.56405639648438,68.56336212158203,125.81278991699219,84.15655517578125,65.46331024169922,38.0823974609375,69.55354309082031,53.78040313720703,371.7012023925781
2022-07-12,30.3299560546875,126.7964096069336,63.5120964050293,138.72096252441406,68.3655776977539,124.2113037109375,83.89634704589844,65.14651489257812,37.84223556518555,69.41981506347656,53.751060485839844,368.4120788574219
2022-07-13,30.061382293701172,126.46288299560547,63.410701751708984,139.8582000732422,68.41267395019531,123.00536346435547,82.87474060058594,64.87632751464844,37.63903045654297,69.0186538696289,53.50655746459961,366.4773254394531
2022-07-14,29.485858917236328,127.62047576904297,62.21236038208008,139.7405548095703,68.46917724609375,122.64840698242188,82.4024887084961,64.87632751464844,37.269569396972656,67.74832153320312,52.83173751831055,365.58734130859375
2022-07-15,30.483427047729492,129.8669891357422,63.226348876953125,141.99537658691406,68.69522094726562,125.61018371582031,83.6939468383789,64.99744415283203,37.86995315551758,68.80853271484375,54.191158294677734,372.57183837890625
2022-07-18,30.36832618713379,128.611328125,64.67357635498047,142.4071502685547,68.02655029296875,122.9571304321289,83.19278717041016,64.09368133544922,37.500484466552734,68.97090148925781,53.917327880859375,369.49560546875
2022-07-19,31.27956771850586,132.53538513183594,66.6646499633789,146.7697296142578,68.74231719970703,125.05061340332031,86.16120147705078,64.5036392211914,38.53498458862305,71.07221984863281,55.83420944213867,379.47906494140625
2022-07-20,31.394668579101562,134.60533142089844,67.30992889404297,149.18141174316406,68.28083038330078,123.81575012207031,86.82620239257812,63.64643478393555,38.34101867675781,71.19638061523438,56.7535285949707,381.89752197265625
2022-07-21,31.596101760864258,136.4986572265625,66.13002014160156,152.59304809570312,68.48802185058594,125.7741928100586,87.45266723632812,63.814151763916016,38.738189697265625,72.20883178710938,56.72419357299805,385.7864685058594
2022-07-22,31.413850784301758,134.61512756347656,65.5861587524414,151.7107391357422,68.94007873535156,125.25322723388672,87.17315673828125,64.68997955322266,39.03376007080078,71.69306945800781,54.75841522216797,382.2071228027344
2022-07-25,31.61528968811035,133.7616424560547,67.99205780029297,150.4068603515625,69.27913665771484,125.90925598144531,87.58759307861328,65.5005874633789,39.06147003173828,71.9891586303711,54.57258224487305,382.67144775390625
2022-07-26,31.174053192138672,131.59361267089844,67.37444305419922,145.56387329101562,69.11903381347656,126.5556411743164,87.11532592773438,65.89189910888672,39.135353088378906,71.50202941894531,53.477230072021484,378.1440734863281
2022-07-27,31.65365219116211,137.25405883789062,68.89541625976562,151.0735321044922,69.58993530273438,127.34673309326172,88.46463012695312,65.94781494140625,39.347801208496094,72.36166381835938,55.73640441894531,387.9631042480469
2022-07-28,31.883861541748047,139.3436279296875,69.28257751464844,153.6714630126953,70.7012710571289,128.1571044921875,90.31505584716797,68.31439208984375,40.797943115234375,73.64155578613281,55.1007080078125,392.8291015625
2022-07-29,32.334686279296875,141.48223876953125,72.28764343261719,159.63206481933594,70.15502166748047,127.73265075683594,92.17513275146484,68.90138244628906,40.9549674987793,74.62535858154297,55.13004684448242,398.5560607910156
2022-08-01,32.06610870361328,141.17813110351562,70.79434204101562,160.42613220214844,71.03089141845703,126.78717803955078,92.2715072631836,68.97593688964844,40.58550262451172,74.02360534667969,55.05181121826172,397.3757629394531
2022-08-02,31.71120834350586,140.177490234375,70.62840270996094,159.32815551757812,70.46581268310547,126.33372497558594,91.29811096191406,68.83617401123047,40.04977798461914,73.26905059814453,54.96378707885742,394.75421142578125
2022-08-03,32.19080352783203,143.90536499023438,68.60044860839844,163.21035766601562,70.92729187011719,127.49142456054688,92.15586853027344,69.26476287841797,40.216041564941406,73.345458984375,56.284088134765625,400.93585205078125
2022-08-04,32.08529281616211,144.56265258789062,66.05626678466797,163.87701416015625,70.45639038085938,126.86436462402344,92.49317932128906,69.41384887695312,40.25298309326172,73.39320373535156,56.52859115600586,400.6650085449219
2022-08-05,32.31550216674805,144.22911071777344,67.36524200439453,161.08299255371094,70.29627990722656,126.81611633300781,92.63776397705078,69.16227722167969,40.382301330566406,73.6511001586914,55.83420944213867,399.9878234863281
2022-08-08,32.29631805419922,143.00282287597656,67.71551513671875,161.80845642089844,70.25861358642578,127.11519622802734,92.60883331298828,69.26476287841797,40.67786407470703,74.06181335449219,56.15694808959961,399.5234069824219
2022-08-09,32.459381103515625,141.57054138183594,68.9046401977539,159.2301025390625,70.15502166748047,126.72930145263672,92.2715072631836,70.03809356689453,41.00114440917969,73.69886779785156,55.60927200317383,397.9368896484375
2022-08-10,33.18837356567383,145.4357452392578,69.40242004394531,163.72015380859375,70.6729965209961,128.10887145996094,94.2954330444336,70.34556579589844,41.55534744262695,75.7906265258789,57.174072265625,406.2951965332031
2022-08-11,33.581642150878906,144.86676025390625,71.78987121582031,162.8868408203125,70.50347900390625,127.27920532226562,94.7966079711914,70.33626556396484,41.36137390136719,76.04853057861328,57.23275375366211,406.2951965332031
2022-08-12,34.10920715332031,147.7509765625,72.333740234375,166.572998046875,71.11565399169922,128.9096221923828,96.22297668457031,71.4822769165039,42.0633544921875,77.48123931884766,58.249881744384766,413.17333984375
